Date,ACHR,LCID,NVDA,PLTR,SPY,TSLA
2021-02-05,0.028675773017674544,0.1367938355497862,-0.0053750971758321775,0.0605328506270606,0.003928086106408379,0.0026318832156615457
2021-02-08,0.0,-0.052433166999585445,0.06050776526304791,0.05707683237851269,0.0071961305753713845,0.013044842106936905
2021-02-09,-0.007092221713652869,0.012993090759942039,-0.012229292092687416,0.05714297621850628,-0.0006661688358313711,-0.01630045514251055
2021-02-10,0.19645611040018274,-0.013297338252189483,0.03452234787940789,-0.06689910862964865,-0.00043569056458903077,-0.05398211054651636
2021-02-11,0.028820410808717334,-0.042572809349400664,0.032419923581757715,-0.07531534016323649,0.001613637824149805,0.00846287842304605
2021-02-12,-0.037631031853858854,0.23839177179084992,-0.019165005559221626,-0.0369159344848784,0.00492754400759754,0.005479859012750943
2021-02-16,0.04188337129124431,0.2762361524019088,0.024364365868328797,-0.13644559456122574,-0.000866098350680744,-0.024685864957399772
2021-02-17,0.1298116109355112,0.06483494413884916,-0.028063956689170944,-0.027678395720385662,0.0002292323077908165,0.002420934399334662
2021-02-18,0.06259558187566805,0.03185428083790676,-0.005179288885811317,-0.07314263304834956,-0.0042650461476752,-0.013585558248810692
2021-02-19,-0.0514774748082214,-0.09214552414266475,0.006553441239438129,0.14164301780810362,-0.0017674793875173123,-0.007751801260508451
2021-02-22,-0.09059164997566604,0.08036232913733254,-0.038987509492706796,-0.03509131981127034,-0.007721398714076955,-0.08937612559287711
2021-02-23,-0.10409107428699427,-0.4881913928307213,-0.015001624551620907,-0.04567003683318838,0.0012137537185363811,-0.022161184525391953
2021-02-24,0.008915425984101777,-0.20443295781621718,0.024930544068034965,-0.013549345954920966,0.010959092870797882,0.05995434797561927
2021-02-25,-0.10601824048340269,-0.031141973823188618,-0.08575159761207996,-0.09659939235050352,-0.024391002719173827,-0.08402401628243972
2021-02-26,-0.021613495928470616,0.10013481872688423,0.030125922476702538,-0.002507292060202726,-0.0051658148924556,-0.009898985904473356
2021-03-01,0.07680547296638451,-0.003910100806909345,0.009235578012742884,0.037368333201419635,0.023950824912461144,0.061615106636751626
2021-03-02,-0.03887841677496606,-0.0980235756428014,-0.03196856241356416,-0.01339033723317895,-0.007833730894820867,-0.04554943930628852
2021-03-03,-0.0967675003587134,-0.1376036531137519,-0.04590488352289279,-0.0370335390567158,-0.013334375527896292,-0.04963546753524195
2021-03-04,-0.04093339022202214,0.005768429139334508,-0.034521687344036156,0.04719416313495195,-0.012452067440755776,-0.04984401019282281
2021-03-05,0.02385427538420304,0.0024620228367524533,0.007349500791318686,-0.032048707310431634,0.01822977784452995,-0.038532236280416576
2021-03-08,-0.028507628504030436,-0.09945809232557012,-0.07222080197459713,-0.06156453211396018,-0.004991175967974826,-0.06022747806878126
2021-03-09,0.019400149557319057,0.10191406848987228,0.07726956036306998,0.07442508935196646,0.014176412276213135,0.17932714140524908
2021-03-10,-0.01660557553570685,0.009764181692714757,-0.004162080239168642,0.019996576064259752,0.006205159710704677,-0.008228833280182535
2021-03-11,0.0419004859133385,0.0830900432664059,0.041263806664357805,0.07696102401066351,0.010088117030416122,0.046130766690605896
2021-03-12,-0.005366776793414463,-0.002611443156437243,-0.010638557932471038,0.007082994585263069,0.0013459683315568682,-0.008425900400430564
2021-03-15,-0.02084348639021183,0.06926677397590186,0.02574320409580544,-0.004840789879889673,0.005945915658427836,0.020276496577123382
2021-03-16,-0.03352265928883913,0.0806591828430574,0.007552022170340678,-0.04504579368675454,-0.0012622581269328137,-0.044865336947577106
2021-03-17,-0.01142877575322343,-0.052817568105321566,0.0037549099467577562,-0.015742219160193027,0.0034042594414227523,0.03616869761350472
2021-03-18,-0.008657985692965386,-0.09226399091901172,-0.04748867228904441,-0.05002057437381513,-0.014656694686536298,-0.07184055905976194
2021-03-19,0.031386305538203985,-0.0007437879932949976,0.009640974450831674,0.014078914039646229,-0.0018520428182640103,0.0026145840568734258
2021-03-22,-0.005633857068747972,-0.027533308510288457,0.026161478481575795,-0.0041203347750253805,0.007953385415984116,0.022840977712959898
2021-03-23,-0.026719121200479368,-0.08371421109446375,-0.008797775296531807,-0.04044355284392864,-0.007902128429616795,-0.011770465503007976
2021-03-24,-0.020518554279512546,-0.06395656187162402,-0.033273203303056054,-0.061162217733074176,-0.005096232666574885,-0.04935894253519102
2021-03-25,-0.008924219093735974,0.06312467536579724,-0.008558971109252411,0.03149161614509577,0.005609818617980267,0.015929083234571983
2021-03-26,0.010896557440487342,-0.042939655143675814,0.023962319802007137,0.0,0.015986317452222565,-0.03444071328935916
2021-03-29,0.01369887823419802,-0.07531166563714509,0.0084535820521765,-0.038370782140325854,-0.0005051939569531427,-0.012065159218404453
2021-03-30,-0.016658893587841117,0.09637411474542024,-0.0059253829350325304,0.01416525262170465,-0.0026564840787557387,0.039029424523405076
2021-03-31,-0.006940999067250431,-0.014136021210404248,0.036350144029285936,0.05516509738207276,0.00404529644020446,0.049582426993429074
2021-04-01,0.006940999067250431,0.025555069060467783,0.03413462032247683,-0.009491064248729142,0.010741272832579085,-0.009295525767170076
2021-04-05,-0.0039603974765496375,-0.033350704208401805,0.012644222971944785,0.015910928535429747,0.014250946647567098,0.04332438849776654
2021-04-06,0.013793355829243126,0.061544876900303525,-0.009049045250316468,-0.007278990506801364,-0.000590836093972591,0.000824436171884102
2021-04-07,-0.01577940452062787,-0.06940176176869572,0.020140076664215467,-0.016028103083911116,0.0011567729799759618,-0.030312237057485092
2021-04-08,0.033238563084550865,0.014789315055613539,0.012192373395303768,0.022026381082627555,0.004735463108787918,0.018941076007002344
2021-04-09,-0.018438133554734115,-0.00823765930850806,0.005780669048259135,0.026555872765751776,0.007243836960478589,-0.009964638245883783
2021-04-12,-0.012814380838432005,-0.04178379482495487,0.05465909402547808,-0.029550514354483415,0.0003645928360649364,0.036204064082915544
2021-04-13,-0.0019860486913847453,0.0027198323566728355,0.030466864739418398,0.0853676353666204,0.0029592284038058025,0.08246153715881288
2021-04-14,-0.0049825901905466985,-0.016431251137219327,-0.02600571324599521,-0.0700611884300204,-0.003420937594722062,-0.040271799078941406
2021-04-15,-0.006012084191278966,-0.07697938625942236,0.05478187896924336,-0.02348031627855418,0.010685070629580906,0.009000306677510395
2021-04-16,-0.0030196030134650442,-0.030274782506985343,-0.014025297309448792,-0.02981370841515396,0.003336873584173894,0.0012579114127895252
2021-04-19,-0.005053087137137702,0.0010240890326911334,-0.03522430341887439,-0.02386957645009824,-0.004925192735364625,-0.034587909254449656
2021-04-20,-0.001013708055773943,-0.057399281630377885,-0.012478422609091488,-0.007319330157578907,-0.0073485309645020536,0.0060824814151700934
2021-04-21,0.0030380465539594503,0.07515265034126006,0.01239702608869786,0.038284273529214374,0.009417800121190645,0.03435484924604282
2021-04-22,0.0030287486389521945,-0.011630955221844097,-0.03378261138688465,0.010112262505755698,-0.009175098307309781,-0.033381717950915935
2021-04-23,-0.0030287486389521945,0.04427479685855218,0.02756223072941344,0.023774589918546862,0.010784012248256758,0.013401702875531107
2021-04-26,0.0,0.14976157169300297,0.013840616725802057,0.029463442523611327,0.0020854281667803676,0.011992516455123337
2021-04-27,0.0010105382594969292,-0.04849699725201262,-0.00623776834701717,-0.009585464127742416,-0.0002155350491852559,-0.04638585985423038
2021-04-28,0.0010096143362834376,0.013106397306894113,-0.006849806127764868,-0.0012570200517356689,-0.0002873233581812684,-0.014780794025162969
2021-04-29,-0.0010096143362834376,-0.043012669123104086,0.003136950879806477,-0.020331048867407553,0.006352649181917691,-0.025376837131345198
2021-04-30,0.004032259845274222,-0.0454202047152501,-0.02078569168310196,-0.014221308897360618,-0.00659236772856886,0.04680461290993776
2021-05-03,-0.004032259845274222,-0.0575768913135426,-0.011576115690685285,-0.032645231310578726,0.0021544740331309598,-0.035203052789871236
2021-05-04,-0.0030348767576824365,-0.037875549374808415,-0.03327022314540251,-0.03004321848004654,-0.0061883718315352,-0.016636360929421556
2021-05-05,0.0020243384981855073,0.0005215243290237481,0.0074455184078336956,-0.0229035383176015,0.0003127968316842811,-0.003956776807325646
2021-05-06,-0.001011657005885791,-0.011536636826870783,0.004451167142661916,-0.05141770103383392,0.007953575873302476,-0.011090612633393171
2021-05-07,-0.0020263895480736593,0.016736876257224864,0.019720982629806816,-0.017068695074928364,0.007251850985585229,0.013219694470214094
2021-05-10,0.0,-0.03375854828353031,-0.03759304103536332,-0.0670057343122421,-0.009951954030344545,-0.06661398691844678
2021-05-11,0.0,-0.0021481752849816793,0.002834838254016425,0.09002972907993012,-0.008964606822197574,-0.019001672485714494
2021-05-12,-0.001014639882903623,-0.043963186792008724,-0.03903964394912096,-0.06754483691223001,-0.021474172090097277,-0.04525703659502067
2021-05-13,0.0,-0.031386270958902784,-0.006800624794065513,-0.027913704290558172,0.011940814906197694,-0.031339186285390674
2021-05-14,0.002028347938677566,0.03922074292237854,0.04140950169266677,0.08900534611199884,0.015238726636157551,0.031084853734470563
2021-05-17,0.0010126814922997163,0.02041444311913354,-0.005456274848043563,0.01874742475226787,-0.0025478553622093614,-0.022134145780060344
2021-05-18,0.001011657005885791,0.05679423363964142,-0.01062756321953362,0.03741446982146002,-0.008652960697049572,0.0018013224952051488
2021-05-19,0.004036328441036741,-0.021382815407989586,0.0035610885263697156,-0.027202808213033336,-0.002625416506766065,-0.025252562795766487
2021-05-20,-0.0030257901815398114,0.04231805812605982,0.03813445290244477,-0.0029069528680158996,0.010700647392104301,0.04055360140847508
2021-05-21,0.0020182103794552653,0.0010100278748752523,0.025622749567371983,0.006769822159999439,-0.0008191456083439519,-0.010105809239520092
2021-05-24,-0.0010085960431718277,-0.020913787345573365,0.04053973960903656,0.022397854150717045,0.010142700338429123,0.043061622029703095
2021-05-25,0.0010085960431718277,0.04436216617534727,0.0022873753331551505,0.012178147502081238,-0.002221158338417517,-0.0028898399510817185
2021-05-26,0.0030196030134650442,-0.014403075518749642,0.003333548963706079,0.029359966264654425,0.0019825291969519654,0.023599290742317258
2021-05-27,-0.006048351652417239,-0.005517978049024652,-0.013595361444864285,0.025882743502863903,0.0005249706019130329,0.018752900206065348
2021-05-28,0.004036328441036741,-0.008080844658730602,0.047688987732390054,0.010953011653078715,0.0017871636376227684,-0.008964584890581051
2021-06-01,-0.0010075798020845461,0.0892064069152978,0.001230647786132355,0.004781521931329635,-0.000881289777688643,-0.0021135004691110737
2021-06-02,-0.0010085960431718277,0.08871061484537046,0.031098417087209285,0.058530755443515936,0.0015712988697469399,-0.030563287475861678
2021-06-03,0.002016175845256374,-0.025796804538924523,0.011348787006804528,-0.03411319144172298,-0.003718141186505264,-0.054820311546240674
2021-06-04,-0.0010075798020845461,0.04221482413595279,0.03523021021376227,0.016786022639663223,0.00910434423214923,0.04473860632554949
2021-06-07,0.004024146438820875,0.10117637727974316,0.0023153528664234813,0.01773601450656459,-0.0009705947143539007,0.010098272085864224
2021-06-08,0.010983600998506482,0.005269089768916935,-0.009237020034710497,-0.003276003199355504,0.00021292165194797263,-0.0025481655598920128
2021-06-09,0.00889775070681198,-0.005646528117426275,-0.005443656755732107,-0.008650891758150703,-0.00149293677222051,-0.008000903407653581
2021-06-10,0.0,-0.04280586542414788,0.003838054021369608,-0.0012420074863879194,0.004637408627161221,0.018761400839628628
2021-06-11,-0.016873857382475155,-0.009501250335523181,0.022709876719025246,0.021717743248286236,0.0016511824790477192,-0.0003770891203824789
2021-06-14,-0.0020039589923901424,-0.04141877223092427,0.010796713225445842,0.013287891234355254,0.0022367447348772274,0.01270813041693053
2021-06-15,-0.005027681769274039,-0.06464909336843228,-0.012860443993754522,-0.02388294671437219,-0.0018359804533893964,-0.03012429716067011
2021-06-16,0.0030196030134650442,0.06132683446586684,0.0012220505808873128,0.015850744253420146,-0.005599118215552146,0.00915115578861947
2021-06-17,-0.002012023211380498,-0.02059335968466014,0.04646060724651546,0.025872150567257446,-0.0003315856483494528,0.019206974034688074
2021-06-18,0.0,-0.006389782004315947,-0.0009919847671846505,-0.0031483662835603,-0.013582215704677658,0.010823457790849922
2021-06-21,0.0010064696637344106,-0.01898247448504975,-0.011412316279658885,0.0019688620716977745,0.014214368484448237,-0.003986737073227609
2021-06-22,-0.0010064696637344106,0.01983682985073143,0.024630002632276327,-0.0007871097566458651,0.005331883783282976,0.0046282567023236965
2021-06-23,0.0010064696637344106,0.0676825667295522,0.008987027360183752,0.033678462116790264,-0.0012058587793735143,0.05134382098403201
2021-06-24,0.0030136323034550827,-0.008415160263232302,0.007749096045860604,0.009848572908710995,0.005898317044895407,0.034798741964763735
2021-06-25,0.0010024336982907833,0.013192272842438069,-0.009127234392444894,0.009379171871762626,0.0035457457338567977,-0.011763228305736284
2021-06-28,-0.0010024336982907833,0.06978682526835911,0.048912607438527544,0.022157423305711355,0.0020137200152658963,0.024769941961746866
2021-06-29,-0.0030136323034550827,-0.02550777114203706,0.002087018824888709,-0.027774420897717533,0.0005381247094158326,-0.011624991064810075
2021-06-30,0.002010096973001918,0.09074048512005595,-0.0012116106949338068,-0.010190635522489,0.0008412466432652366,-0.0015582931945798961
2021-07-01,0.0,-0.038915430431407216,0.010419077024288903,-0.06423512797619857,0.0055212785910025985,-0.0026222581937176415
2021-07-02,0.0,-0.025576800077227624,0.013514183119034406,-0.011391448657388725,0.007614597916220767,0.0014445931240389953
2021-07-06,-0.002010096973001918,-0.023971233997789998,0.010270521453421111,0.009772055247315059,-0.0018231923584464127,-0.028870583198134625
2021-07-07,0.0,-0.03314363906188644,-0.01591209929158799,-0.07529310410256951,0.003527976368289387,-0.022895747206025163
2021-07-08,-0.0030226455089907844,-0.022187969592591728,-0.023291238402109116,0.008266331034344265,-0.008181398548678054,0.012578594031283252
2021-07-09,0.0010085960431718277,0.023362779967623926,0.007383656423212592,0.009057684871870197,0.010617846810871967,0.006321812249024283
2021-07-12,-0.0010085960431718277,0.049628548373243486,0.02279289056682421,-0.014706153456036208,0.0035757684034924964,0.04283227917054422
2021-07-13,0.0,-0.03563684647744436,-0.012879580725262851,-0.022027321577899883,-0.0034148306795751537,-0.025343989677892864
2021-07-14,-0.0010096143362834376,-0.08536362588629753,-0.020379120693948316,-0.04045092690216823,0.0014911194307538622,-0.022937323111711372
2021-07-15,0.0,-0.035511831222089896,-0.045114782745865334,-0.004183141360971643,-0.003421343348683159,-0.0042638736295259605
2021-07-16,0.0,-0.007431648146560832,-0.0433845462311746,-0.004668471306440214,-0.00787459185272521,-0.009854715165982242
2021-07-19,0.0,-0.02622956018504441,0.03350266820722991,0.007923605629209352,-0.014877970994954026,0.0030996731036587732
2021-07-20,-0.0010105382594969292,0.0895606712267143,-0.008972332230742452,0.02927928144944092,0.014228689201367217,0.02185716570596341
2021-07-21,-0.0020243384981855073,-0.03563572892688427,0.04198156180527235,0.015212827917200133,0.008063612771098683,-0.007919294852611003
2021-07-22,0.0010126814922997163,-0.02288037164257828,0.009435048883558395,-0.020184617157457563,0.002092097428239015,-0.009244607860686038
2021-07-23,0.0,0.0572797234813649,-0.0018388542287168796,-0.01185065071430147,0.010235427090216298,-0.00909768358493146
2021-07-26,0.0,0.10110404421043473,-0.013590376865562082,0.014565560413360323,0.002451768338945115,0.02189168871378655
2021-07-27,0.0,-0.06347062085795674,-0.0044671893491439185,-0.0205439254922557,-0.004567865306987606,-0.019718078031379704
2021-07-28,-0.0010126814922997163,-0.04466842346370292,0.015241232643575131,0.03978821230927254,-0.00041037364090446005,0.0034062276545414605
2021-07-29,0.005053087137137702,-0.030784616820327848,0.008119725943541045,-0.016987407275818267,0.004138998623631984,0.04587275846182948
2021-07-30,0.0010075798020845461,0.0157215447296295,-0.008324676364340533,-0.021418053961840045,-0.004868388573821214,0.014437208664382695
2021-08-02,-0.002016175845256374,0.002105755448576385,0.012790469255374859,0.01780468406534741,-0.0021001208023685436,0.03217472594711168
2021-08-03,-0.0030318096016661578,-0.008025408756456631,0.003285688089806005,0.00631483330615179,0.008102448823138708,9.862134908633635e-05
2021-08-04,0.00202219526538272,-0.041122469313236376,0.022900038884503537,0.0026941851626087754,-0.004930923892805694,0.0016611683273515254
2021-08-05,0.0010096143362834376,0.005288722836507276,0.01774610488154771,0.009817179344932203,0.0063128140605615,0.005205072568156943
2021-08-06,-0.0010096143362834376,0.027315774751607513,-0.013218750109886823,-0.03157685717960623,0.001651079765226271,-0.021971130346089218
2021-08-09,0.0,0.005119501001546567,-0.0034923367940145056,0.04961914375996379,-0.000813947290512651,0.02075293960905622
2021-08-10,0.0050378133929203095,0.04003867167933972,-0.01784727368030037,-0.00043621500358570486,0.0012431120972191678,-0.0052958920093253425
2021-08-11,0.0010045434253558305,0.0004087565644192992,-0.011959379245849444,-0.025183557047670835,0.002481888019343792,-0.003061037245156939
2021-08-12,0.0010035353304531647,-0.025663616064984573,0.010403046809281058,0.10763975372996715,0.0029923804491023276,0.02018150491696602
2021-08-13,0.0020039589923901424,-0.01563525786488995,0.014117603787864752,0.0004016962930508683,0.0018183335025394598,-0.0070584091033225604
2021-08-16,-0.0020039589923901424,-0.0280735182641223,-0.011859411778064821,-0.016194670599910754,0.0023519352525083193,-0.04418754471286679
2021-08-17,0.0010024336982907833,-0.01189705424278431,-0.024970760042943407,-0.02187009775042581,-0.006576929299400902,-0.030271235169466948
2021-08-18,-0.0030105124540997785,-0.0004433708416398119,-0.021716183445085413,0.05321057664001083,-0.011005269432899034,0.034372592585718564
2021-08-19,-0.0010055535476460875,-0.0379620903960185,0.039038997021802135,-0.0453152296893764,0.0015470936149073466,-0.02278326704839362
2021-08-20,0.0010055535476460875,-0.001844122650448199,0.050140731491552515,-0.0062279469849571,0.007925657070209091,0.010031571629141922
2021-08-23,0.002008078755808995,-0.0009233822403351688,0.05340990578982341,0.03317934771496889,0.008757943353808528,0.03756503320848825
2021-08-24,-0.0010035353304531647,0.05307002037122599,-0.0075429693084614335,0.011218093854833189,0.0015862298091651184,0.0030958501857263343
2021-08-25,0.0,-0.045706901473161476,0.019088956419451186,-0.030335996141028776,0.0020961236509915437,0.0038177489873270076
2021-08-26,0.004008017567521893,-0.015246307397208447,-0.006548881192793843,0.02113042636541529,-0.005920702302669056,-0.014217568331421404
2021-08-27,-0.0010005232446785861,-0.021172225964136704,0.025412591792157713,0.033217694107899653,0.008901178234247631,0.015229452832627999
2021-08-30,0.0010005232446785861,-0.019203735962451507,0.002294744229921264,0.0019429244532958023,0.004387945059602494,0.026324794631827686
2021-08-31,0.0,-0.03301606138770419,-0.01326861853692618,0.0222657919868281,-0.0014826384840738172,0.006559274920001634
2021-09-01,-0.0010005232446785861,-0.11509367187443864,0.0024985459186743775,-0.00532926222126795,0.0005314460222090034,-0.002217981262751856
2021-09-02,-0.001001525294099359,0.04774563410115107,-0.0020073479332682886,0.011762589047849215,0.0030718562497291657,-0.0023184737320933735
2021-09-03,0.002002048538777945,0.04710445006118613,0.019762335402259357,0.0048917938263670635,-0.00024287724238103436,0.001609836102514528
2021-09-07,0.0,0.016730424876415295,-0.007955239122367619,0.0022497712196214437,-0.003581712460475117,0.026035942688487523
2021-09-08,-0.0010005232446785861,-0.04946908083701862,-0.01435549527727975,-0.04285280081258058,-0.0012192066063398954,0.0012609548743904853
2021-09-09,-0.0212451130062008,0.04745604500830902,-0.007278179483773517,0.021273254246766626,-0.004289365978933368,0.0013123695533119317
2021-09-10,-0.005125607591879966,0.004022123186267823,0.01348134065314266,0.005724172329571786,-0.007915763348008475,-0.02493535637554789
2021-09-13,-0.01658067557522047,0.006501606373691793,-0.014609380624821533,-0.017271615590418676,0.0025560823390202714,0.009099139444442628
2021-09-14,0.06277363247930268,-0.05692378412168564,0.004054676064946694,0.016510273436583844,-0.005411179457188275,0.00200334182872286
2021-09-15,-0.08176147627260422,0.04941813862313138,0.0044411939825161895,0.030748567636082136,0.008317824426785414,0.015117058319369825
2021-09-16,0.054907599204938595,0.06136297833842175,-0.0044411939825161895,0.055659644570225986,-0.0015864048981040213,0.0015335851645730258
2021-09-17,-0.04536866100808101,0.08116844282583591,-0.015495845485162807,0.002790372447229572,-0.009788820390272512,0.0032970919669148557
2021-09-20,-0.08356499943616447,0.047212707539821874,-0.03659752499870761,-0.07821574329217729,-0.016814736111541606,-0.03936976129858483
2021-09-21,0.0304935544804672,0.10780869321147524,0.006279608186212204,0.002633125541390502,-0.0009452737408750522,0.012534643183808036
2021-09-22,-0.01569532090016379,-0.07190107955151515,0.03218839756648162,0.029974471581744044,0.00970785261510354,0.01684451236014617
2021-09-23,0.0581622730948963,0.018662415986380854,0.024357998783070656,0.047695877399469566,0.012076575324867278,0.0022582628204919075
2021-09-24,-0.010718257195204473,0.00039332267200542503,-0.017997664250438028,-0.007326074702715513,0.0016458930552278872,0.0271608419720204
2021-09-27,-0.022889287543131687,0.01792717875399763,-0.019250163157892075,-0.03891264366090086,-0.0028649259730384458,0.02167740137755647
2021-09-28,0.0,-0.053552293598329026,-0.045381810961362845,-0.08071029419637155,-0.020357649687736235,-0.01759219534754841
2021-09-29,-0.0077476531441016405,0.0685037431541553,-0.008831490752731597,-0.03289505117761271,0.0016816139378530437,0.004811186434424464
2021-09-30,-0.013423007444650192,-0.03484679052495343,0.009652396607249702,-0.019769981986495377,-0.012297635676858931,-0.0074897880450972565
2021-10-01,-0.05676100849198429,-0.03080854001559752,0.0012544666140796856,0.011991005909127495,0.011813989109832335,-0.00033534501293708274
2021-10-04,-0.06652704175398538,-0.019282698818362753,-0.04991907177496335,-0.04885181192255894,-0.012979625948412732,0.00810667334888926
2021-10-05,-0.0038289431367974913,-0.004983354676116658,0.035789968916770665,0.001724839103886655,0.010351138254017123,-0.001203574108239458
2021-10-06,0.012706638950606308,0.011177944996171085,0.012102108227162844,0.01581571103272683,0.004147289955597877,0.002763320999873642
2021-10-07,0.020000647631275292,0.003698308924484195,0.017953815444310628,0.006341159283479225,0.008608585397370305,0.013778893929123015
2021-10-08,-0.009950321410848062,-0.04831856255349143,-0.011645367407156826,-0.009739630007054245,-0.0018252477487195051,-0.010284539562275263
2021-10-11,-0.001250810547690051,-0.015618482346097196,-0.006549991255728305,0.0012758107708616961,-0.007266188356587655,0.008177997401230819
2021-10-12,0.001250810547690051,0.008273446950923358,-0.0011605161237477901,0.006776808793307332,-0.0024648319812454744,0.017250616138320574
2021-10-13,-0.03433267661304251,-0.020592154446855027,0.012881599102042784,0.01840280414298867,0.0035913178540871726,0.006630349593761409
2021-10-14,-0.05313335957668408,0.06096308253135563,0.03781647312806413,0.009076020337435153,0.016680685262521422,0.008886865672995015
2021-10-15,-0.031880734874872196,0.0029111975063340623,0.005320207658879195,-0.014478034846760579,0.0075871861925378425,0.029749074917108764
2021-10-18,-0.025678989960522314,0.051002563642347454,0.016332748294629607,0.010775082602493935,0.002956101567770375,0.03161711443997284
2021-10-19,-0.03380189796144473,-0.0243671178917495,0.003055419388021452,0.01756941203717144,0.007685272794742737,-0.006734486474692325
2021-10-20,-0.001495920842526921,-0.02001291126407123,-0.008424948938617227,-0.019219615213016628,0.003919857318099851,0.0017687488821671593
2021-10-21,0.01633297410175083,0.009034941070659386,0.026299146699710896,0.022858194136067045,0.002604963754044398,0.03205181901693166
2021-10-22,-0.011851979283810543,-0.01441237532108719,0.0014971920247788262,-0.014225006149167108,-0.0010366096418952253,0.017387072543932014
2021-10-25,-0.07261881096712908,0.1076391176539464,0.01917601698031257,0.0393308935655452,0.005348279718790039,0.11921843486746742
2021-10-26,0.014320078401774516,-0.01765971968638924,0.0648054216618128,0.004319685086997094,0.0008997394067158382,-0.006293814959296817
2021-10-27,-0.1607548639531846,0.023971233997789998,-0.010819877443640546,-0.01818954825727248,-0.0044401365048001296,0.018898727534898185
2021-10-28,0.04533868168705646,0.2723917950656456,0.019841784136093388,0.022880680091041494,0.009602608775054478,0.037055629444172844
